
=====================================
Problem:rosenbrock,  Algorithm:steepestbacktrack,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	alpha       x     
499   	7.283e-01 	4.883e-04 	( 1.960e+00  3.846e+00 )
500   	1.304e+00 	9.766e-04 	( 1.961e+00  3.846e+00 )
501   	8.686e-01 	4.883e-04 	( 1.960e+00  3.845e+00 )
502   	6.444e-01 	4.883e-04 	( 1.960e+00  3.845e+00 )
503   	1.069e+00 	9.766e-04 	( 1.960e+00  3.845e+00 )
504   	7.448e-01 	4.883e-04 	( 1.960e+00  3.844e+00 )
505   	1.348e+00 	9.766e-04 	( 1.960e+00  3.844e+00 )
506   	8.922e-01 	4.883e-04 	( 1.960e+00  3.844e+00 )
507   	6.555e-01 	4.883e-04 	( 1.960e+00  3.843e+00 )
508   	1.101e+00 	9.766e-04 	( 1.960e+00  3.843e+00 )
509   	7.603e-01 	4.883e-04 	( 1.959e+00  3.843e+00 )
510   	5.928e-01 	4.883e-04 	( 1.960e+00  3.842e+00 )
511   	9.134e-01 	9.766e-04 	( 1.959e+00  3.842e+00 )
512   	6.656e-01 	4.883e-04 	( 1.960e+00  3.842e+00 )
513   	1.129e+00 	9.766e-04 	( 1.959e+00  3.842e+00 )
514   	7.749e-01 	4.883e-04 	( 1.960e+00  3.841e+00 )
515   	5.992e-01 	4.883e-04 	( 1.959e+00  3.841e+00 )
516   	9.331e-01 	9.766e-04 	( 1.959e+00  3.841e+00 )
517   	6.747e-01 	4.883e-04 	( 1.959e+00  3.840e+00 )
518   	1.155e+00 	9.766e-04 	( 1.959e+00  3.840e+00 )
519   	7.873e-01 	4.883e-04 	( 1.959e+00  3.840e+00 )
520   	6.047e-01 	4.883e-04 	( 1.959e+00  3.839e+00 )
521   	9.500e-01 	9.766e-04 	( 1.959e+00  3.839e+00 )
522   	6.828e-01 	4.883e-04 	( 1.959e+00  3.839e+00 )
523   	1.177e+00 	9.766e-04 	( 1.958e+00  3.839e+00 )
524   	7.988e-01 	4.883e-04 	( 1.959e+00  3.838e+00 )
525   	6.097e-01 	4.883e-04 	( 1.958e+00  3.838e+00 )
526   	9.648e-01 	9.766e-04 	( 1.958e+00  3.838e+00 )
527   	6.896e-01 	4.883e-04 	( 1.958e+00  3.837e+00 )
528   	1.195e+00 	9.766e-04 	( 1.958e+00  3.837e+00 )
529   	8.075e-01 	4.883e-04 	( 1.958e+00  3.837e+00 )
530   	6.136e-01 	4.883e-04 	( 1.958e+00  3.836e+00 )
531   	9.764e-01 	9.766e-04 	( 1.958e+00  3.836e+00 )
532   	6.951e-01 	4.883e-04 	( 1.958e+00  3.835e+00 )
533   	1.211e+00 	9.766e-04 	( 1.958e+00  3.835e+00 )
534   	8.152e-01 	4.883e-04 	( 1.958e+00  3.835e+00 )
535   	6.167e-01 	4.883e-04 	( 1.957e+00  3.835e+00 )
536   	9.855e-01 	9.766e-04 	( 1.958e+00  3.834e+00 )
537   	6.991e-01 	4.883e-04 	( 1.957e+00  3.834e+00 )
538   	1.221e+00 	9.766e-04 	( 1.958e+00  3.834e+00 )
539   	8.196e-01 	4.883e-04 	( 1.957e+00  3.833e+00 )
540   	6.186e-01 	4.883e-04 	( 1.957e+00  3.833e+00 )
541   	9.911e-01 	9.766e-04 	( 1.957e+00  3.833e+00 )
542   	7.015e-01 	4.883e-04 	( 1.957e+00  3.832e+00 )
543   	1.227e+00 	9.766e-04 	( 1.957e+00  3.832e+00 )
544   	8.228e-01 	4.883e-04 	( 1.957e+00  3.832e+00 )
545   	6.197e-01 	4.883e-04 	( 1.957e+00  3.832e+00 )
546   	9.939e-01 	9.766e-04 	( 1.957e+00  3.831e+00 )
547   	7.024e-01 	4.883e-04 	( 1.956e+00  3.831e+00 )
548   	1.229e+00 	9.766e-04 	( 1.957e+00  3.831e+00 )
549   	8.227e-01 	4.883e-04 	( 1.956e+00  3.830e+00 )
550   	6.194e-01 	4.883e-04 	( 1.957e+00  3.830e+00 )
551   	9.930e-01 	9.766e-04 	( 1.956e+00  3.830e+00 )
552   	7.016e-01 	4.883e-04 	( 1.957e+00  3.829e+00 )
553   	1.227e+00 	9.766e-04 	( 1.956e+00  3.829e+00 )
554   	8.213e-01 	4.883e-04 	( 1.956e+00  3.829e+00 )
555   	6.183e-01 	4.883e-04 	( 1.956e+00  3.828e+00 )
556   	9.894e-01 	9.766e-04 	( 1.956e+00  3.828e+00 )
557   	6.993e-01 	4.883e-04 	( 1.956e+00  3.828e+00 )
558   	1.220e+00 	9.766e-04 	( 1.956e+00  3.827e+00 )
559   	8.166e-01 	4.883e-04 	( 1.955e+00  3.827e+00 )
560   	6.159e-01 	4.883e-04 	( 1.956e+00  3.827e+00 )
561   	9.821e-01 	9.766e-04 	( 1.955e+00  3.827e+00 )
562   	6.954e-01 	4.883e-04 	( 1.956e+00  3.826e+00 )
563   	1.209e+00 	9.766e-04 	( 1.955e+00  3.826e+00 )
564   	8.107e-01 	4.883e-04 	( 1.956e+00  3.825e+00 )
565   	6.128e-01 	4.883e-04 	( 1.955e+00  3.825e+00 )
566   	9.723e-01 	9.766e-04 	( 1.955e+00  3.825e+00 )
567   	6.899e-01 	4.883e-04 	( 1.955e+00  3.825e+00 )
568   	1.193e+00 	9.766e-04 	( 1.955e+00  3.824e+00 )
569   	8.016e-01 	4.883e-04 	( 1.955e+00  3.824e+00 )
570   	6.084e-01 	4.883e-04 	( 1.955e+00  3.824e+00 )
571   	9.590e-01 	9.766e-04 	( 1.955e+00  3.823e+00 )
572   	6.831e-01 	4.883e-04 	( 1.955e+00  3.823e+00 )
573   	1.174e+00 	9.766e-04 	( 1.954e+00  3.823e+00 )
574   	7.916e-01 	4.883e-04 	( 1.955e+00  3.822e+00 )
575   	6.034e-01 	4.883e-04 	( 1.954e+00  3.822e+00 )
576   	9.436e-01 	9.766e-04 	( 1.954e+00  3.822e+00 )
577   	6.750e-01 	4.883e-04 	( 1.954e+00  3.821e+00 )
578   	1.151e+00 	9.766e-04 	( 1.954e+00  3.821e+00 )
579   	7.788e-01 	4.883e-04 	( 1.954e+00  3.821e+00 )
580   	5.974e-01 	4.883e-04 	( 1.954e+00  3.820e+00 )
581   	9.251e-01 	9.766e-04 	( 1.954e+00  3.820e+00 )
582   	6.658e-01 	4.883e-04 	( 1.954e+00  3.820e+00 )
583   	1.125e+00 	9.766e-04 	( 1.954e+00  3.820e+00 )
584   	7.653e-01 	4.883e-04 	( 1.954e+00  3.819e+00 )
585   	5.909e-01 	4.883e-04 	( 1.953e+00  3.819e+00 )
586   	9.049e-01 	9.766e-04 	( 1.954e+00  3.819e+00 )
587   	6.556e-01 	4.883e-04 	( 1.953e+00  3.818e+00 )
588   	1.096e+00 	9.766e-04 	( 1.954e+00  3.818e+00 )
589   	7.496e-01 	4.883e-04 	( 1.953e+00  3.818e+00 )
590   	5.837e-01 	4.883e-04 	( 1.953e+00  3.817e+00 )
591   	8.824e-01 	9.766e-04 	( 1.953e+00  3.817e+00 )
592   	6.447e-01 	4.883e-04 	( 1.953e+00  3.817e+00 )
593   	1.065e+00 	9.766e-04 	( 1.953e+00  3.817e+00 )
594   	7.335e-01 	4.883e-04 	( 1.953e+00  3.816e+00 )
595   	1.309e+00 	9.766e-04 	( 1.953e+00  3.816e+00 )
596   	8.591e-01 	4.883e-04 	( 1.953e+00  3.815e+00 )
597   	6.332e-01 	4.883e-04 	( 1.952e+00  3.815e+00 )
598   	1.031e+00 	9.766e-04 	( 1.953e+00  3.815e+00 )
599   	7.161e-01 	4.883e-04 	( 1.952e+00  3.815e+00 )
600   	1.261e+00 	9.766e-04 	( 1.953e+00  3.814e+00 )
601   	8.332e-01 	4.883e-04 	( 1.952e+00  3.814e+00 )
602   	6.209e-01 	4.883e-04 	( 1.952e+00  3.814e+00 )
603   	9.950e-01 	9.766e-04 	( 1.952e+00  3.813e+00 )
604   	6.980e-01 	4.883e-04 	( 1.952e+00  3.813e+00 )
605   	1.213e+00 	9.766e-04 	( 1.952e+00  3.813e+00 )
606   	8.076e-01 	4.883e-04 	( 1.952e+00  3.812e+00 )
607   	6.088e-01 	4.883e-04 	( 1.952e+00  3.812e+00 )
608   	9.585e-01 	9.766e-04 	( 1.952e+00  3.812e+00 )
609   	6.796e-01 	4.883e-04 	( 1.951e+00  3.811e+00 )
610   	1.161e+00 	9.766e-04 	( 1.952e+00  3.811e+00 )
611   	7.805e-01 	4.883e-04 	( 1.951e+00  3.811e+00 )
612   	5.963e-01 	4.883e-04 	( 1.952e+00  3.810e+00 )
613   	9.207e-01 	9.766e-04 	( 1.951e+00  3.810e+00 )
614   	6.612e-01 	4.883e-04 	( 1.952e+00  3.810e+00 )
615   	1.110e+00 	9.766e-04 	( 1.951e+00  3.810e+00 )
616   	7.542e-01 	4.883e-04 	( 1.951e+00  3.809e+00 )
617   	5.842e-01 	4.883e-04 	( 1.951e+00  3.809e+00 )
618   	8.832e-01 	9.766e-04 	( 1.951e+00  3.809e+00 )
619   	6.429e-01 	4.883e-04 	( 1.951e+00  3.808e+00 )
620   	1.058e+00 	9.766e-04 	( 1.951e+00  3.808e+00 )
621   	7.272e-01 	4.883e-04 	( 1.950e+00  3.808e+00 )
622   	1.289e+00 	9.766e-04 	( 1.951e+00  3.807e+00 )
623   	8.448e-01 	4.883e-04 	( 1.950e+00  3.807e+00 )
624   	6.248e-01 	4.883e-04 	( 1.951e+00  3.807e+00 )
625   	1.005e+00 	9.766e-04 	( 1.950e+00  3.806e+00 )
626   	7.012e-01 	4.883e-04 	( 1.951e+00  3.806e+00 )
627   	1.219e+00 	9.766e-04 	( 1.950e+00  3.806e+00 )
628   	8.084e-01 	4.883e-04 	( 1.950e+00  3.805e+00 )
629   	6.078e-01 	4.883e-04 	( 1.950e+00  3.805e+00 )
630   	9.545e-01 	9.766e-04 	( 1.950e+00  3.805e+00 )
631   	6.759e-01 	4.883e-04 	( 1.950e+00  3.805e+00 )
632   	1.149e+00 	9.766e-04 	( 1.950e+00  3.804e+00 )
633   	7.720e-01 	4.883e-04 	( 1.949e+00  3.804e+00 )
634   	5.912e-01 	4.883e-04 	( 1.950e+00  3.804e+00 )
635   	9.044e-01 	9.766e-04 	( 1.950e+00  3.803e+00 )
636   	6.518e-01 	4.883e-04 	( 1.950e+00  3.803e+00 )
637   	1.082e+00 	9.766e-04 	( 1.949e+00  3.803e+00 )
638   	7.379e-01 	4.883e-04 	( 1.950e+00  3.802e+00 )
639   	1.316e+00 	9.766e-04 	( 1.949e+00  3.802e+00 )
640   	8.569e-01 	4.883e-04 	( 1.950e+00  3.801e+00 )
641   	6.292e-01 	4.883e-04 	( 1.949e+00  3.801e+00 )
642   	1.017e+00 	9.766e-04 	( 1.949e+00  3.801e+00 )
643   	7.050e-01 	4.883e-04 	( 1.949e+00  3.801e+00 )
644   	1.228e+00 	9.766e-04 	( 1.949e+00  3.800e+00 )
645   	8.104e-01 	4.883e-04 	( 1.948e+00  3.800e+00 )
646   	6.077e-01 	4.883e-04 	( 1.949e+00  3.800e+00 )
647   	9.538e-01 	9.766e-04 	( 1.949e+00  3.800e+00 )
648   	6.743e-01 	4.883e-04 	( 1.949e+00  3.799e+00 )
649   	1.144e+00 	9.766e-04 	( 1.948e+00  3.799e+00 )
650   	7.676e-01 	4.883e-04 	( 1.949e+00  3.798e+00 )
651   	5.883e-01 	4.883e-04 	( 1.948e+00  3.798e+00 )
652   	8.947e-01 	9.766e-04 	( 1.948e+00  3.798e+00 )
653   	6.458e-01 	4.883e-04 	( 1.948e+00  3.798e+00 )
654   	1.064e+00 	9.766e-04 	( 1.948e+00  3.797e+00 )
655   	7.269e-01 	4.883e-04 	( 1.948e+00  3.797e+00 )
656   	1.285e+00 	9.766e-04 	( 1.948e+00  3.797e+00 )
657   	8.383e-01 	4.883e-04 	( 1.947e+00  3.796e+00 )
658   	6.196e-01 	4.883e-04 	( 1.948e+00  3.796e+00 )
659   	9.883e-01 	9.766e-04 	( 1.948e+00  3.796e+00 )
660   	6.898e-01 	4.883e-04 	( 1.948e+00  3.795e+00 )
661   	1.186e+00 	9.766e-04 	( 1.947e+00  3.795e+00 )
662   	7.872e-01 	4.883e-04 	( 1.948e+00  3.795e+00 )
663   	5.962e-01 	4.883e-04 	( 1.947e+00  3.794e+00 )
664   	9.185e-01 	9.766e-04 	( 1.947e+00  3.794e+00 )
665   	6.561e-01 	4.883e-04 	( 1.947e+00  3.794e+00 )
666   	1.092e+00 	9.766e-04 	( 1.947e+00  3.793e+00 )
667   	7.396e-01 	4.883e-04 	( 1.947e+00  3.793e+00 )
668   	1.317e+00 	9.766e-04 	( 1.947e+00  3.793e+00 )
669   	8.532e-01 	4.883e-04 	( 1.946e+00  3.793e+00 )
670   	6.256e-01 	4.883e-04 	( 1.947e+00  3.792e+00 )
671   	1.005e+00 	9.766e-04 	( 1.947e+00  3.792e+00 )
672   	6.969e-01 	4.883e-04 	( 1.947e+00  3.791e+00 )
673   	1.204e+00 	9.766e-04 	( 1.946e+00  3.791e+00 )
674   	7.950e-01 	4.883e-04 	( 1.947e+00  3.791e+00 )
675   	5.989e-01 	4.883e-04 	( 1.946e+00  3.791e+00 )
676   	9.263e-01 	9.766e-04 	( 1.946e+00  3.790e+00 )
677   	6.588e-01 	4.883e-04 	( 1.946e+00  3.790e+00 )
678   	1.099e+00 	9.766e-04 	( 1.946e+00  3.790e+00 )
679   	7.416e-01 	4.883e-04 	( 1.946e+00  3.789e+00 )
680   	1.321e+00 	9.766e-04 	( 1.946e+00  3.789e+00 )
681   	8.537e-01 	4.883e-04 	( 1.945e+00  3.789e+00 )
682   	6.250e-01 	4.883e-04 	( 1.946e+00  3.788e+00 )
683   	1.003e+00 	9.766e-04 	( 1.946e+00  3.788e+00 )
684   	6.947e-01 	4.883e-04 	( 1.946e+00  3.788e+00 )
685   	1.197e+00 	9.766e-04 	( 1.945e+00  3.788e+00 )
686   	7.900e-01 	4.883e-04 	( 1.946e+00  3.787e+00 )
687   	5.960e-01 	4.883e-04 	( 1.945e+00  3.787e+00 )
688   	9.171e-01 	9.766e-04 	( 1.945e+00  3.787e+00 )
689   	6.535e-01 	4.883e-04 	( 1.945e+00  3.786e+00 )
690   	1.083e+00 	9.766e-04 	( 1.945e+00  3.786e+00 )
691   	7.329e-01 	4.883e-04 	( 1.945e+00  3.786e+00 )
692   	1.297e+00 	9.766e-04 	( 1.945e+00  3.785e+00 )
693   	8.397e-01 	4.883e-04 	( 1.945e+00  3.785e+00 )
694   	6.178e-01 	4.883e-04 	( 1.945e+00  3.785e+00 )
695   	9.815e-01 	9.766e-04 	( 1.945e+00  3.784e+00 )
696   	6.834e-01 	4.883e-04 	( 1.945e+00  3.784e+00 )
697   	1.165e+00 	9.766e-04 	( 1.944e+00  3.784e+00 )
698   	7.729e-01 	4.883e-04 	( 1.945e+00  3.783e+00 )
699   	5.878e-01 	4.883e-04 	( 1.944e+00  3.783e+00 )
700   	8.919e-01 	9.766e-04 	( 1.944e+00  3.783e+00 )
701   	6.409e-01 	4.883e-04 	( 1.944e+00  3.782e+00 )
702   	1.047e+00 	9.766e-04 	( 1.944e+00  3.782e+00 )
703   	7.141e-01 	4.883e-04 	( 1.944e+00  3.782e+00 )
704   	1.246e+00 	9.766e-04 	( 1.944e+00  3.781e+00 )
705   	8.125e-01 	4.883e-04 	( 1.944e+00  3.781e+00 )
706   	6.049e-01 	4.883e-04 	( 1.944e+00  3.781e+00 )
707   	9.430e-01 	9.766e-04 	( 1.944e+00  3.781e+00 )
708   	6.642e-01 	4.883e-04 	( 1.944e+00  3.780e+00 )
709   	1.112e+00 	9.766e-04 	( 1.943e+00  3.780e+00 )
710   	7.452e-01 	4.883e-04 	( 1.944e+00  3.779e+00 )
711   	1.327e+00 	9.766e-04 	( 1.943e+00  3.779e+00 )
712   	8.532e-01 	4.883e-04 	( 1.944e+00  3.779e+00 )
713   	6.225e-01 	4.883e-04 	( 1.943e+00  3.779e+00 )
714   	9.938e-01 	9.766e-04 	( 1.943e+00  3.778e+00 )
715   	6.874e-01 	4.883e-04 	( 1.943e+00  3.778e+00 )
716   	1.174e+00 	9.766e-04 	( 1.943e+00  3.778e+00 )
717   	7.749e-01 	4.883e-04 	( 1.943e+00  3.777e+00 )
718   	5.877e-01 	4.883e-04 	( 1.943e+00  3.777e+00 )
719   	8.910e-01 	9.766e-04 	( 1.943e+00  3.777e+00 )
720   	6.393e-01 	4.883e-04 	( 1.943e+00  3.776e+00 )
721   	1.042e+00 	9.766e-04 	( 1.943e+00  3.776e+00 )
722   	7.097e-01 	4.883e-04 	( 1.943e+00  3.776e+00 )
723   	1.234e+00 	9.766e-04 	( 1.942e+00  3.776e+00 )
724   	8.040e-01 	4.883e-04 	( 1.943e+00  3.775e+00 )
725   	5.999e-01 	4.883e-04 	( 1.942e+00  3.775e+00 )
726   	9.272e-01 	9.766e-04 	( 1.942e+00  3.775e+00 )
727   	6.552e-01 	4.883e-04 	( 1.942e+00  3.774e+00 )
728   	1.085e+00 	9.766e-04 	( 1.942e+00  3.774e+00 )
729   	7.300e-01 	4.883e-04 	( 1.942e+00  3.774e+00 )
730   	1.286e+00 	9.766e-04 	( 1.942e+00  3.773e+00 )
731   	8.291e-01 	4.883e-04 	( 1.941e+00  3.773e+00 )
732   	6.105e-01 	4.883e-04 	( 1.942e+00  3.773e+00 )
733   	9.585e-01 	9.766e-04 	( 1.942e+00  3.772e+00 )
734   	6.693e-01 	4.883e-04 	( 1.942e+00  3.772e+00 )
735   	1.124e+00 	9.766e-04 	( 1.941e+00  3.772e+00 )
736   	7.483e-01 	4.883e-04 	( 1.942e+00  3.771e+00 )
737   	5.752e-01 	4.883e-04 	( 1.941e+00  3.771e+00 )
738   	8.520e-01 	9.766e-04 	( 1.941e+00  3.771e+00 )
739   	6.202e-01 	4.883e-04 	( 1.941e+00  3.770e+00 )
740   	9.859e-01 	9.766e-04 	( 1.941e+00  3.770e+00 )
741   	6.814e-01 	4.883e-04 	( 1.941e+00  3.770e+00 )
742   	1.156e+00 	9.766e-04 	( 1.941e+00  3.769e+00 )
743   	7.629e-01 	4.883e-04 	( 1.941e+00  3.769e+00 )
744   	5.811e-01 	4.883e-04 	( 1.941e+00  3.769e+00 )
745   	8.700e-01 	9.766e-04 	( 1.941e+00  3.769e+00 )
746   	6.279e-01 	4.883e-04 	( 1.941e+00  3.768e+00 )
747   	1.008e+00 	9.766e-04 	( 1.940e+00  3.768e+00 )
748   	6.912e-01 	4.883e-04 	( 1.941e+00  3.767e+00 )
749   	1.182e+00 	9.766e-04 	( 1.940e+00  3.767e+00 )
750   	7.752e-01 	4.883e-04 	( 1.941e+00  3.767e+00 )
751   	5.859e-01 	4.883e-04 	( 1.940e+00  3.767e+00 )
752   	8.843e-01 	9.766e-04 	( 1.940e+00  3.766e+00 )
753   	6.336e-01 	4.883e-04 	( 1.940e+00  3.766e+00 )
754   	1.023e+00 	9.766e-04 	( 1.940e+00  3.766e+00 )
755   	6.978e-01 	4.883e-04 	( 1.940e+00  3.765e+00 )
756   	1.199e+00 	9.766e-04 	( 1.940e+00  3.765e+00 )
757   	7.824e-01 	4.883e-04 	( 1.939e+00  3.765e+00 )
758   	5.886e-01 	4.883e-04 	( 1.940e+00  3.764e+00 )
759   	8.924e-01 	9.766e-04 	( 1.939e+00  3.764e+00 )
760   	6.369e-01 	4.883e-04 	( 1.940e+00  3.764e+00 )
761   	1.033e+00 	9.766e-04 	( 1.939e+00  3.764e+00 )
762   	7.016e-01 	4.883e-04 	( 1.940e+00  3.763e+00 )
763   	1.209e+00 	9.766e-04 	( 1.939e+00  3.763e+00 )
764   	7.867e-01 	4.883e-04 	( 1.939e+00  3.762e+00 )
765   	5.900e-01 	4.883e-04 	( 1.939e+00  3.762e+00 )
766   	8.961e-01 	9.766e-04 	( 1.939e+00  3.762e+00 )
767   	6.379e-01 	4.883e-04 	( 1.939e+00  3.762e+00 )
768   	1.035e+00 	9.766e-04 	( 1.939e+00  3.761e+00 )
769   	7.018e-01 	4.883e-04 	( 1.938e+00  3.761e+00 )
770   	1.208e+00 	9.766e-04 	( 1.939e+00  3.761e+00 )
771   	7.853e-01 	4.883e-04 	( 1.938e+00  3.760e+00 )
772   	5.890e-01 	4.883e-04 	( 1.939e+00  3.760e+00 )
773   	8.932e-01 	9.766e-04 	( 1.938e+00  3.760e+00 )
774   	6.362e-01 	4.883e-04 	( 1.939e+00  3.759e+00 )
775   	1.030e+00 	9.766e-04 	( 1.938e+00  3.759e+00 )
776   	6.990e-01 	4.883e-04 	( 1.938e+00  3.759e+00 )
777   	1.200e+00 	9.766e-04 	( 1.938e+00  3.758e+00 )
778   	7.811e-01 	4.883e-04 	( 1.938e+00  3.758e+00 )
779   	5.867e-01 	4.883e-04 	( 1.938e+00  3.758e+00 )
780   	8.859e-01 	9.766e-04 	( 1.938e+00  3.757e+00 )
781   	6.323e-01 	4.883e-04 	( 1.938e+00  3.757e+00 )
782   	1.018e+00 	9.766e-04 	( 1.938e+00  3.757e+00 )
783   	6.927e-01 	4.883e-04 	( 1.937e+00  3.756e+00 )
784   	1.183e+00 	9.766e-04 	( 1.938e+00  3.756e+00 )
785   	7.713e-01 	4.883e-04 	( 1.937e+00  3.756e+00 )
786   	5.822e-01 	4.883e-04 	( 1.938e+00  3.755e+00 )
787   	8.724e-01 	9.766e-04 	( 1.937e+00  3.755e+00 )
788   	6.259e-01 	4.883e-04 	( 1.937e+00  3.755e+00 )
789   	9.999e-01 	9.766e-04 	( 1.937e+00  3.755e+00 )
790   	6.837e-01 	4.883e-04 	( 1.937e+00  3.754e+00 )
791   	1.159e+00 	9.766e-04 	( 1.937e+00  3.754e+00 )
792   	7.590e-01 	4.883e-04 	( 1.937e+00  3.753e+00 )
793   	5.766e-01 	4.883e-04 	( 1.937e+00  3.753e+00 )
794   	8.550e-01 	9.766e-04 	( 1.937e+00  3.753e+00 )
795   	6.176e-01 	4.883e-04 	( 1.936e+00  3.753e+00 )
796   	9.757e-01 	9.766e-04 	( 1.937e+00  3.752e+00 )
797   	6.718e-01 	4.883e-04 	( 1.936e+00  3.752e+00 )
798   	1.126e+00 	9.766e-04 	( 1.937e+00  3.752e+00 )
799   	7.421e-01 	4.883e-04 	( 1.936e+00  3.751e+00 )
800   	1.310e+00 	9.766e-04 	( 1.936e+00  3.751e+00 )
801   	8.318e-01 	4.883e-04 	( 1.936e+00  3.751e+00 )
802   	6.071e-01 	4.883e-04 	( 1.936e+00  3.750e+00 )
803   	9.455e-01 	9.766e-04 	( 1.936e+00  3.750e+00 )
804   	6.575e-01 	4.883e-04 	( 1.936e+00  3.750e+00 )
805   	1.087e+00 	9.766e-04 	( 1.936e+00  3.750e+00 )
806   	7.230e-01 	4.883e-04 	( 1.936e+00  3.749e+00 )
807   	1.260e+00 	9.766e-04 	( 1.935e+00  3.749e+00 )
808   	8.069e-01 	4.883e-04 	( 1.936e+00  3.748e+00 )
809   	5.959e-01 	4.883e-04 	( 1.935e+00  3.748e+00 )
810   	9.121e-01 	9.766e-04 	( 1.936e+00  3.748e+00 )
811   	6.418e-01 	4.883e-04 	( 1.935e+00  3.748e+00 )
812   	1.043e+00 	9.766e-04 	( 1.935e+00  3.747e+00 )
813   	7.014e-01 	4.883e-04 	( 1.935e+00  3.747e+00 )
814   	1.203e+00 	9.766e-04 	( 1.935e+00  3.747e+00 )
815   	7.776e-01 	4.883e-04 	( 1.935e+00  3.746e+00 )
816   	5.832e-01 	4.883e-04 	( 1.935e+00  3.746e+00 )
817   	8.742e-01 	9.766e-04 	( 1.935e+00  3.746e+00 )
818   	6.246e-01 	4.883e-04 	( 1.935e+00  3.745e+00 )
819   	9.945e-01 	9.766e-04 	( 1.935e+00  3.745e+00 )
820   	6.785e-01 	4.883e-04 	( 1.935e+00  3.745e+00 )
821   	1.142e+00 	9.766e-04 	( 1.934e+00  3.745e+00 )
822   	7.478e-01 	4.883e-04 	( 1.935e+00  3.744e+00 )
823   	1.322e+00 	9.766e-04 	( 1.934e+00  3.744e+00 )
824   	8.354e-01 	4.883e-04 	( 1.935e+00  3.743e+00 )
825   	6.071e-01 	4.883e-04 	( 1.934e+00  3.743e+00 )
826   	9.440e-01 	9.766e-04 	( 1.934e+00  3.743e+00 )
827   	6.548e-01 	4.883e-04 	( 1.934e+00  3.743e+00 )
828   	1.078e+00 	9.766e-04 	( 1.934e+00  3.742e+00 )
829   	7.161e-01 	4.883e-04 	( 1.933e+00  3.742e+00 )
830   	1.240e+00 	9.766e-04 	( 1.934e+00  3.742e+00 )
831   	7.936e-01 	4.883e-04 	( 1.933e+00  3.741e+00 )
832   	5.889e-01 	4.883e-04 	( 1.934e+00  3.741e+00 )
833   	8.909e-01 	9.766e-04 	( 1.933e+00  3.741e+00 )
834   	6.307e-01 	4.883e-04 	( 1.934e+00  3.740e+00 )
835   	1.011e+00 	9.766e-04 	( 1.933e+00  3.740e+00 )
836   	6.846e-01 	4.883e-04 	( 1.933e+00  3.740e+00 )
837   	1.157e+00 	9.766e-04 	( 1.933e+00  3.739e+00 )
838   	7.532e-01 	4.883e-04 	( 1.933e+00  3.739e+00 )
839   	5.717e-01 	4.883e-04 	( 1.933e+00  3.739e+00 )
840   	8.387e-01 	9.766e-04 	( 1.933e+00  3.738e+00 )
841   	6.074e-01 	4.883e-04 	( 1.933e+00  3.738e+00 )
842   	9.443e-01 	9.766e-04 	( 1.933e+00  3.738e+00 )
843   	6.536e-01 	4.883e-04 	( 1.932e+00  3.737e+00 )
844   	1.073e+00 	9.766e-04 	( 1.933e+00  3.737e+00 )
845   	7.125e-01 	4.883e-04 	( 1.932e+00  3.737e+00 )
846   	1.229e+00 	9.766e-04 	( 1.933e+00  3.736e+00 )
847   	7.863e-01 	4.883e-04 	( 1.932e+00  3.736e+00 )
848   	5.849e-01 	4.883e-04 	( 1.932e+00  3.736e+00 )
849   	8.785e-01 	9.766e-04 	( 1.932e+00  3.736e+00 )
850   	6.241e-01 	4.883e-04 	( 1.932e+00  3.735e+00 )
851   	9.915e-01 	9.766e-04 	( 1.932e+00  3.735e+00 )
852   	6.743e-01 	4.883e-04 	( 1.932e+00  3.734e+00 )
853   	1.129e+00 	9.766e-04 	( 1.932e+00  3.734e+00 )
854   	7.377e-01 	4.883e-04 	( 1.932e+00  3.734e+00 )
855   	1.293e+00 	9.766e-04 	( 1.932e+00  3.734e+00 )
856   	8.168e-01 	4.883e-04 	( 1.932e+00  3.733e+00 )
857   	5.971e-01 	4.883e-04 	( 1.931e+00  3.733e+00 )
858   	9.137e-01 	9.766e-04 	( 1.932e+00  3.733e+00 )
859   	6.387e-01 	4.883e-04 	( 1.931e+00  3.732e+00 )
860   	1.031e+00 	9.766e-04 	( 1.931e+00  3.732e+00 )
861   	6.915e-01 	4.883e-04 	( 1.931e+00  3.732e+00 )
862   	1.173e+00 	9.766e-04 	( 1.931e+00  3.731e+00 )
863   	7.576e-01 	4.883e-04 	( 1.931e+00  3.731e+00 )
864   	5.722e-01 	4.883e-04 	( 1.931e+00  3.731e+00 )
865   	8.397e-01 	9.766e-04 	( 1.931e+00  3.731e+00 )
866   	6.063e-01 	4.883e-04 	( 1.931e+00  3.730e+00 )
867   	9.401e-01 	9.766e-04 	( 1.931e+00  3.730e+00 )
868   	6.498e-01 	4.883e-04 	( 1.931e+00  3.729e+00 )
869   	1.062e+00 	9.766e-04 	( 1.930e+00  3.729e+00 )
870   	7.047e-01 	4.883e-04 	( 1.931e+00  3.729e+00 )
871   	1.207e+00 	9.766e-04 	( 1.930e+00  3.729e+00 )
872   	7.730e-01 	4.883e-04 	( 1.931e+00  3.728e+00 )
873   	5.779e-01 	4.883e-04 	( 1.930e+00  3.728e+00 )
874   	8.566e-01 	9.766e-04 	( 1.930e+00  3.728e+00 )
